full_text,entities,username,screen_name,location,is_verified,quote_count,favorite_count,retweet_count,reply_count,created_at,tweet_id
"RT @DanishAliChanna: @saifirshad06 @ZakaWaqar @FaisalVawdaPTI @ImranKhanPTI That will be the rare situation which you are talking about, but why you are against such self defence steps ? What do you think they (females) will start raping and looting men by keeping such kinda equipment which includes stun guns, tasers and pepper spray ?
#motorwayincident","{'hashtags': [{'text': 'motorwayincident', 'indices': [317, 334]}], 'urls': [], 'user_mentions': [{'screen_name': 'saifirshad06', 'name': 'Saif Irshad', 'id': 3151220417, 'id_str': '3151220417', 'indices': [0, 13]}, {'screen_name': 'ZakaWaqar', 'name': 'Waqar Zaka', 'id': 1144885988, 'id_str': '1144885988', 'indices': [14, 24]}, {'screen_name': 'FaisalVawdaPTI', 'name': 'Senator Faisal Vawda', 'id': 581391966, 'id_str': '581391966', 'indices': [25, 40]}, {'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [41, 54]}], 'symbols': []}",Danish Ali 🇵🇰,DanishAliChanna,"Karachi, Pakistan",False,0,0,0,0,Thu Apr 15 20:14:01 +0000 2021,1382789327927795715
RT @younusalgohar: .@ImranKhanPTI rapists must not be spared. Hang them publicly. Justice must be seen to be done. #motorwayincident #RapistStonnedToDeath,"{'hashtags': [{'text': 'motorwayincident', 'indices': [96, 113]}, {'text': 'RapistStonnedToDeath', 'indices': [114, 135]}], 'urls': [], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [1, 14]}], 'symbols': []}",Muskan gohar,MuskanGohar4,india,False,0,0,0,0,Wed Apr 14 15:46:44 +0000 2021,1382359677673959425
RT @younusalgohar: .@ImranKhanPTI rapists must not be spared. Hang them publicly. Justice must be seen to be done. #motorwayincident #RapistStonnedToDeath,"{'hashtags': [{'text': 'motorwayincident', 'indices': [96, 113]}, {'text': 'RapistStonnedToDeath', 'indices': [114, 135]}], 'urls': [], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [1, 14]}], 'symbols': []}",MD MAHATAB ALAM,MDMAHAT17349527,,False,0,0,0,0,Tue Apr 13 14:08:58 +0000 2021,1381972685282938885
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Maham,OrangeMaham,"Dubai, United Arab Emirates",False,0,0,0,0,Sun Apr 11 18:46:45 +0000 2021,1381317815110529024
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Fateh Ali Rind,fatehalirind191,"Khairpur, Pakistan",False,0,0,0,0,Sun Apr 11 04:02:54 +0000 2021,1381095385855361025
RT @HniaziISF: You’ll be SHOCKED to hear this one. This is our CCPO lahore. He just came up with another justification why it is not the fault of state that lady got raped. Hear it twice or you won’t be able to believe what he said #BlameTheRapistOnly #RemoveCCPOLahore #motorwayincident https://t.co/A6Gys06XZO,"{'hashtags': [{'text': 'BlameTheRapistOnly', 'indices': [217, 236]}, {'text': 'RemoveCCPOLahore', 'indices': [237, 254]}, {'text': 'motorwayincident', 'indices': [255, 272]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1304079983292317698, 'id_str': '1304079983292317698', 'indices': [273, 296], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1304079983292317698/pu/img/_oL-KaWuwrvky2t5.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1304079983292317698/pu/img/_oL-KaWuwrvky2t5.jpg', 'url': 'https://t.co/A6Gys06XZO', 'display_url': 'pic.twitter.com/A6Gys06XZO', 'expanded_url': 'https://twitter.com/HniaziISF/status/1304080192391073792/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [148, 85], 'duration_millis': 41118, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1304079983292317698/pu/vid/888x510/VdaVvsEy-YqAa3Yt.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1304079983292317698/pu/vid/626x360/hqgIhlWIlrwD35Vl.mp4?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1304079983292317698/pu/vid/470x270/7VJHb1fSdrS63yHa.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1304079983292317698/pu/pl/XdyJKoEmzjAY_jse.m3u8?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 888, 'h': 510, 'resize': 'fit'}, 'small': {'w': 680, 'h': 391, 'resize': 'fit'}, 'medium': {'w': 888, 'h': 510, 'resize': 'fit'}}}]}",Estelle Bevan,estelle_bevan,"Wimblington, England",False,0,0,0,0,Sat Apr 10 13:14:21 +0000 2021,1380871774490005519
"RT @AqsaIdrees13: #motorwayincident 
#AbidAli 
#Motorway 
These criminal should  hang publically so that no one else should ever dare to do so https://t.co/RjRoqKuVDR","{'hashtags': [{'text': 'motorwayincident', 'indices': [0, 17]}, {'text': 'AbidAli', 'indices': [19, 27]}, {'text': 'Motorway', 'indices': [29, 38]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1315723931421208578, 'id_str': '1315723931421208578', 'indices': [125, 148], 'media_url': 'http://pbs.twimg.com/media/EkJj8dLXcAI0mds.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkJj8dLXcAI0mds.jpg', 'url': 'https://t.co/RjRoqKuVDR', 'display_url': 'pic.twitter.com/RjRoqKuVDR', 'expanded_url': 'https://twitter.com/AqsaIdrees13/status/1315723934097117185/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 662, 'h': 394, 'resize': 'fit'}, 'medium': {'w': 662, 'h': 394, 'resize': 'fit'}, 'small': {'w': 662, 'h': 394, 'resize': 'fit'}}}]}",Naughty,eraj_naughty,"Karachi, Pakistan",False,0,0,0,0,Sat Apr 10 09:17:26 +0000 2021,1380812152940953600
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Naseeb Ali,NaseebA39034260,,False,0,0,0,0,Sat Apr 10 08:48:20 +0000 2021,1380804831502274561
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Ais5y,Ai5hy,,False,0,0,0,0,Thu Apr 08 11:45:14 +0000 2021,1380124572322762752
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Khalid Hussain Gaho,GahoPsf,"Khairpur, Pakistan",False,0,0,0,0,Thu Apr 08 08:51:38 +0000 2021,1380080886188814341
"If we correlate all points, we can be sure that some #PunjabPolice
officials were involved in #motorwayincident Black sheep are ruining image of whole department 

#پنجاب_پولیس_کو_لگام_دو","{'hashtags': [{'text': 'PunjabPolice', 'indices': [53, 66]}, {'text': 'motorwayincident', 'indices': [94, 111]}, {'text': 'پنجاب_پولیس_کو_لگام_دو', 'indices': [164, 187]}], 'urls': [], 'user_mentions': [], 'symbols': []}",Shahzad Munir,shahzad_munir,"Lahore, Pakistan",False,0,0,1,0,Thu Apr 08 08:26:46 +0000 2021,1380074629486759937
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Your papa,hazey_dj,,False,0,0,0,0,Thu Apr 08 07:37:00 +0000 2021,1380062104053506048
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Umber Khairi 💙 #FBPE #ProEu,umberkhairi,,False,0,0,0,0,Wed Apr 07 21:09:06 +0000 2021,1379904088494780417
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Manzoorbrohi,Manzoorbrohi100,Pakistan,False,0,0,0,0,Wed Apr 07 20:21:29 +0000 2021,1379892106370646016
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Pir Aakash Shah,aakash_psf,islamic Republic of pakistan,False,0,0,0,0,Wed Apr 07 19:52:41 +0000 2021,1379884856499445770
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Amarlal,Amarlal56870768,,False,0,0,0,0,Wed Apr 07 17:33:07 +0000 2021,1379849731980017664
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Muhammad Ramzan,Muhamma73260689,"Sindh, Pakistan",False,0,0,0,0,Wed Apr 07 17:15:31 +0000 2021,1379845302484623363
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Shahid khan,Shahidk55985717,"Peshawar, Pakistan",False,0,0,0,0,Wed Apr 07 17:13:52 +0000 2021,1379844890029269005
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Fayaz Khemtio,FayazKhemtio4,Khairpur Mirs,False,0,0,0,0,Wed Apr 07 16:25:04 +0000 2021,1379832607911854080
"@arslankhalid_m Somebody explain to Dac sahab what our minister for human rights Tweeted, when the #motorwayincident  happened, on the legacy of harsh punishments for sexual crimes during the Zia era.","{'hashtags': [{'text': 'motorwayincident', 'indices': [99, 116]}], 'urls': [], 'user_mentions': [{'screen_name': 'arslankhalid_m', 'name': 'Dr Arslan Khalid', 'id': 906874393, 'id_str': '906874393', 'indices': [0, 15]}], 'symbols': []}",Ayaz Ahmed Siddiqui,ayaz87,"Karachi, Pakistan",False,0,0,0,0,Wed Apr 07 16:20:09 +0000 2021,1379831368948068365
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Irfan Afridi,irfanafridipyo,,False,0,0,0,0,Wed Apr 07 13:47:33 +0000 2021,1379792967385354242
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",kainat ahmad,kainat___ahmad,"Islamabad, Pakistan",False,0,0,0,0,Wed Apr 07 12:15:34 +0000 2021,1379769817788522499
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Nazir Shar Baloch,NazirShar3,Pakistan,False,0,0,0,0,Wed Apr 07 10:54:58 +0000 2021,1379749537682747392
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Waseem Maitlo,WaseemMaitlo5,,False,0,0,0,0,Wed Apr 07 09:29:11 +0000 2021,1379727949105131522
RT @ShahNafisa: PM #ImranKhan's insensitive statement resonates with that of #CCPO UmarShaikh who blamed the woman victim in the aftermath of #motorwayincident. This is the very mindset that normalizes the rape culture &amp; sexual violence in our society. It is utterly reprehensible https://t.co/61VdKup2QS,"{'hashtags': [{'text': 'ImranKhan', 'indices': [3, 13]}, {'text': 'CCPO', 'indices': [61, 66]}, {'text': 'motorwayincident', 'indices': [126, 143]}], 'urls': [{'url': 'https://t.co/61VdKup2QS', 'expanded_url': 'https://twitter.com/shazbkhanzdaGEO/status/1379140895245762564', 'display_url': 'twitter.com/shazbkhanzdaGE…', 'indices': [269, 292]}], 'user_mentions': [], 'symbols': []}",Bashir NichariPPP,bashirnicharipp,,False,0,0,0,0,Wed Apr 07 08:25:41 +0000 2021,1379711967791882242
